"","Csde1","Csde2","Csde3","IgG1","IgG2","IgG3","Input1","Input2","Input3"
"Gm31812",4.05909954253161,0.927988947526564,0,0,0,0,1.4370774613468,0.503508298090121,1.4086314041351
"Gm31813",0,0,0,0,0,0,0.479025820448933,1.00701659618024,0.939087602756737
"Gm31814",0,0,0,15.7162007631182,0,0,0,0,0
"Gm31815",0,0,0,0,0,5.55154471296745,1.81455835391162,0.479005891644566,1.75835053878358
"Gm31816",5.24374806030246,0,3.16060092105727,0,0,0,0.82349252143299,1.33372868049131,0
"Gm31818",0,0,0,0,0,0,0,0,0
"Gm31819",20.1526002888022,13.2680060766111,12.1155602664111,28.3505355999005,23.8707363562072,24.8671490601802,26.6418030434394,25.5626090858898,22.5837479259439
"Gm31820",2.99405605061703,2.54673406099004,3.5458912426086,0,33.2659093281648,16.3802640749194,7.46328664417633,5.42686834917815,6.64777950791539
"Gm31822",0,0.463994473763282,0,0,0,0,0,0,0
"Gm31828",0,0,0,0,0,0,0,0,0
"Gm31829",4.95450624851538,3.05242346851077,7.64937895266373,0,23.6555391856177,0,8.30946214622863,6.62746441619537,6.94796640927042
"Gm31830",0,1.85597789505313,0,0,0,0,0.958051640897867,2.01403319236048,1.4086314041351
"Gm31831",0,0,0,0,0,0,0,0,0
"Gm31832",0,1.39198342128985,0,0,0,0,4.3112323840404,5.88711160905203,3.14780351983036
"Gm31834",1.35729823973977,7.09067618384719,3.23267913836627,2.80267851477811,1.93192652229021,0,6.39937287953585,2.56565579588857,4.34241355142537
"Gm31835",5.93472707631532,3.69905063991071,9.03754069633758,14.4060201865301,9.61721005564763,0,10.5385680530742,7.55262447135074,7.98224462345157
"Gm31836",4.05909954253161,10.6718728965555,11.2827246103631,0,23.027655214254,0,10.0595422294276,8.05613276944193,10.3299636303241
"Gm31838",8.81376358402826,10.638254865163,8.07545983247245,33.1785577760901,35.503845446114,0,44.229503282239,41.5224612911722,31.1304055766675
"Gm31839",0,0,0,0,0,0,1.45369669362261,0,1.41653137178176
"Gm31841",1.35303318084387,1.39198342128985,0,0,24.7990133076582,0,20.1190844588552,25.6789232025962,13.1472264385943
"Gm31842",1.94569028218219,0,0,0,22.3872999570741,0,10.875860165149,10.2775434442108,6.94796211711168
"Gm31843",0,0,0,0,0,0,0,0,0
"Gm31845",0,0,0,0,0,0,0,0,0.939087602756737
"Gm31847",0,0,1.61181780148044,0,0,0,3.41462771862924,0.672493959777784,2.71990686070988
"Gm31848",0,0,0,0,0,0,0,0.503508298090121,0
"Gm31850",1.38022587158166,2.3546333669406,0,0,0,0,3.44634668033898,2.04346120490293,2.84398023334271
"Gm31851",0,0,0,0,4.22234960359661,21.9951656002564,0.481928965015528,0.567263339524552,2.23294952889343
"Gm31852",35.4127115321778,18.5009774028505,16.1177033683099,49.6639388113371,58.4515565152364,57.1252479387597,78.0956189044713,64.4222503008602,76.0731809643601
"Gm31854",2.70606636168774,3.24796131634297,1.61181780148044,0,19.4849390274457,0,6.23617299880988,9.06314936562217,15.0471203677537
"Gm31860",0,0,0,0,0,0,2.8741549226936,2.5175414904506,4.22589421240531
"Gm31862",58.7817012940322,33.293159225774,37.6546996524896,286.153206981784,131.540199259608,217.333919328574,140.07198896531,133.127968387434,129.558548683422
"Gm31867",0,0,0,0,0,0,0.490074721263915,0,0
"Gm31869",0,0,0,0,0,0,0,0,0
"Gm31870",0,0,0,0,0,0,0.479025820448933,0.503508298090121,0
"Gm31871",0,0,0,0,0,0,0.958051640897867,0.503508298090121,1.4086314041351
"Gm31872",45.8947924994525,32.599198493434,32.2868066594121,115.47864897711,92.1643893902781,211.74304548729,107.805252130146,113.418621781202,100.196025091434
"Gm31875",0,0,0,0,0,0,0,0,0
"Gm31879",0,1.85597789505313,0,0,0,0,0,1.00701659618024,1.87817520551347
"Gm31880",0,0,0,0,0,0,0,0,0.469543801378368
"Gm31881",0,2.84122050834651,0,0,0,0,5.14233972787498,7.38876107483969,5.0012719983855
"Gm31882",0,0,0,0,0,0,0,0,0.940931770650098
"Gm31884",0,1.41722364380563,0,0,0,0,8.77364890853524,6.59653581963625,5.62142994214701
"Gm31887",0,0,0,0,0,0,0.479025820448934,0,0
"Gm31888",1.00431903956693,0,0,0,0,5.14933179982263,1.61448142967761,1.57956245199438,1.01859257957325
"Gm31889",0,0,0,0,0,0,1.01016555345816,0,0.971384784071393
"Gm3189",0,0,0,0,0,0,0,0,0
"Gm31892",0,0,0,0,0,0,0,0,0
"Gm31893",6.72833961174394,6.61160013162405,9.22070014594478,20.1540423637919,60.4396065953389,17.6219855078831,42.4056014632196,41.8310666517327,40.1053084957834
"Gm31894",1.35303318084387,1.85597789505313,0,0,0,0,2.8741549226936,0.503508298090121,2.34771900689184
"Gm31896",0,0,1.61181780148044,0,0,0,2.8741549226936,2.01403319236048,1.4086314041351
"Gm31897",0,1.87050331885409,1.61181780148044,0,27.7012127686684,0,10.2670282775901,14.8736303794145,8.19434076628511
"Gm31898",0,0,0,0,0,0,0,0,0
"Gm31901",0,0,0,0,0,0,0,0,0
"Gm31902",2.03710256632523,0,0,0,0,0,0.728433924627095,1.55803726444576,1.06079576157769
"Gm31903",0,0,0,0,0,0,0,0,0
"Gm31904",0,1.34212468075067,0,0,5.00433722787694,3.44502619277441,4.33747962184015,7.84862084231912,6.22994897334275
"Gm31905",0,0,0,0,0,0,0.479025820448933,0,0.939087602756737
"Gm31906",0,0,0,0,0,0,0,0.503508298090121,0.939087602756737
"Gm31907",5.15718186569667,2.82977995974217,12.992908500008,21.8999566614228,0,2.60324285564299,24.6351660858475,18.6574943589394,20.6988846864234
"Gm31908",9.4712322659071,9.76696843951003,3.22363560296089,19.3153071746324,15.9422228406374,33.9206983889994,19.1610328179573,25.6789232025962,12.2081388358376
"Gm31909",9.74773272162919,8.20436516028711,11.5642799888229,2.75937608654955,77.5078771332721,0,113.723894102568,120.521227562361,63.7688885400441
"Gm31912",0,0,0,0,0,0,0,0,0
"Gm31914",302.323689530377,278.032490581506,310.819133566981,4655.71097456538,2415.52575622399,2666.37691153358,1651.35731548539,1655.03895497257,1249.65662061005
"Gm31920",8.43670594989386,5.46183756823734,5.87459574324625,0,8.10867726619304,8.40821816283169,18.9008888013281,19.3368040008692,21.6516703016395
"Gm31921",0,0,0,0,0,0,0.479025820448933,0,0
"Gm31925",0,0,0,0,0,0,0.393860409993902,0,0
"Gm31928",0,0,0,0,0,0,6.70636148628507,7.55262447135181,1.87817520551347
"Gm31930",2.70606636168774,0,3.22363560296089,0,17.7135809340415,0,3.83220656359147,5.53859127899133,3.75635041102695
"Gm31932",3.05890202283376,0,3.6338987103053,0,0,0,3.64430970889194,2.15553847132808,2.99081901034854
"Gm31933",1.35303318084387,0.927988947526564,3.27619034399405,0,14.1708647472332,0,6.76056121816624,8.61305588081284,6.13580630566339
"Gm31936",0,0,0,0,0,0,3.38324131830719,2.15143898969747,3.24192800999546
"Gm31938",0,0,1.61181780148044,0,0,0,1.4370774613468,2.5175414904506,3.28680660964858
"Gm31939",22.9313231034068,19.5013444431058,24.652816756574,163.231307143777,85.2912260186987,34.3516055502617,78.3931734687806,78.4527621214863,59.2063781597338
"Gm31940",4.31637102743373,0.551055175915788,0,0,10.8395672661353,33.0356923863395,4.8994280122592,4.00949413971917,2.71826332626457
"Gm31945",2.70606636168774,2.08842031044042,2.94408086396704,0,0,0,12.2291445534552,10.6632032273507,6.52831172758751
"Gm31946",3.08976094879122,0,0,0,0,0,1.06270217334041,1.94671392392906,2.24409241423757
"Gm31951",0,0,0,0,0,0,0,0,0.469543801378368
"Gm31953",62.2395263188181,46.3994473763282,87.038161279944,262.136311655726,247.990133076582,264.224387451153,291.7267246534,336.343543124201,209.416535414752
"Gm31954",4.97295158726893,3.62973137617182,6.78797290753127,0,0,0,3.69549088800877,3.64148958440117,3.7708303726521
"Gm31955",0,0,0,0,0,0,0.496665712224508,0,0
"Gm31957",0,0,0,0,0,0,0,0,0
"Gm31960",0,0,0,0,0,0,0.479025820448933,0,0
"Gm31962",0,0,0,0,0,0,0,0,0
"Gm31963",0.928174322352858,0.650481496213213,0,0,4.59380964232667,0,0.531270346587953,1.20968693893549,2.45046399649801
"Gm31965",0,0,0,0,0,0,0,0,0
"Gm31966",4.72356860509286,0,0,0,0,0,1.64099967799241,2.14977304498509,3.59379853584821
"Gm31973",2.64546521408531,0,0,0,1.56862159941131,4.68042460804107,3.06233459113402,0.95521979078714,0.724666567831199
"Gm31974",1.42320212283232,0,0,0,0,0,0,0,0.956131262119823
"Gm31976",3.51481020438275,7.64057062257146,2.89259542500355,34.5666700359273,15.8930791721492,0,41.0507219439145,31.946065569537,21.2116888297433
"Gm31977",0,0,0,0,0,0,0,0,0.57862686806269
"Gm31980",0,0,0,0,0,0,0.479025820448933,0.503508298090121,1.4086314041351
"Gm31981",0,0,0,0,0,0,0.479025820448933,0.503508298090121,0
"Gm31982",0,0.322960628632259,3.51023450943483,0,0,0,4.54430671352858,4.47774766711317,1.25945926803157
"Gm31983",0,0,0,0,0,0,0,0,0
"Gm31984",6.77985069291206,0.464188547594259,8.08899513763617,0,22.6928546132642,0,16.6481581773852,20.7125775134975,18.4434322838672
"Gm31985",9.18850236646376,7.38120257562235,14.6031373249246,77.7326012041364,25.0456384404003,20.124646673406,99.4285944226999,90.2970633459634,70.4472852333606
"Gm31986",1.42721745733047,9.13767899998331,1.61181780148044,0,0,0,19.4086156272504,13.0777908358387,12.6776826372159
"Gm31987",29.4008237088361,20.8168705668573,28.6177105350079,149.258948757598,192.710885030335,98.4490209834841,91.2001409704409,68.9240843830391,72.4116901287749
"Gm31988",0,0,0,0,0,0,0.958051640897867,0,0
"Gm31989",0,2.61226974193538,0,0,0,0,0,2.19013898496819,1.93778911338624
"Gm31990",0,0,0,0,0,0,0,0,0
"Gm31992",0,0.343185277671428,1.10844000816416,0,0,0,3.82034650250759,3.94951442541113,2.70473848151781
"Gm31993",0,0,0,0,0,0,0,0,0
"Gm31998",0,0,0,0,0,0,0.531979058858285,0,0
"Gm31999",0,1.39198342128985,0,0,0,0,0.479025820448933,1.00701659618024,0.469543801378368
"Gm32002",0,0,1.69409058441126,0,0,0,0,1.03112925444839,0
"Gm32003",1.35495935755883,3.71395756870036,1.61386637650459,0,7.46443071610706,12.5342097245999,19.6751528151706,21.956399199876,14.3554216195718
"Gm32004",7.27851814416568,0,5.94854514017223,0,0,0,12.7476574930389,24.5556079643918,8.72789948459025
"Gm32005",9.83951560183612,2.89220016986775,1.86577176287267,0,3.67219787568797,0,12.3755845086294,10.8748729862037,12.6591748008983
"Gm32006",10.5277528684582,3.36272747033842,4.14388432492004,85.8153016457998,14.8965622886863,0,27.042089418149,16.8584289720407,20.5960351183159
"Gm32007",2.39705415348106,0,0,0,0,0,0.734770028274652,0.50839388524995,1.39769549094097
"Gm32008",0,1.39198342128985,0,0,0,0,1.4370774613468,0.503508298090121,0.939087602756737
