"","csde_values.average_csde","input_values.average_input"
"Gm34739",0,0.354891922206912
"Gm34740",3.33673007097865,5.45139500156263
"Gm34741",1.0212453916053,4.14466923753389
"Gm34742",0,0
"Gm34744",54.9746017828248,187.187340913547
"Gm34745",1.87412528252312,19.6885712899602
"Gm34746",58.884244083151,122.978004173769
"Gm34749",0,0
"Gm34751",0,1.12228985392471
"Gm34752",2.41101906802385,4.95532432489834
"Gm34754",1.2113517697381,5.51476480353509
"Gm34755",16.3527924792448,91.1570809300747
"Gm34756",0,0
"Gm34757",0,0
"Gm34759",8.09973411898906,20.6177460787771
"Gm34760",0,0
"Gm34762",0,0.438473369976853
"Gm34764",10.1399801148024,4.4656228847627
"Gm34765",1.11479903894753,0.439100875319549
"Gm34766",0,0.318338062595022
"Gm34768",0.154664824587761,0.335672198726747
"Gm34769",0.309329649175521,0.640540573765264
"Gm34770",0,0
"Gm34771",11.660661533716,30.8121839586848
"Gm34772",0.309329649175521,0.971212619635137
"Gm34773",0.155478551517067,2.55220777944524
"Gm34776",1.78022476756894,8.01646304664828
"Gm34777",0,1.15145351397998
"Gm34780",0,0
"Gm34782",0.686540127891574,0.432366830134225
"Gm34784",0,2.73815922030482
"Gm34785",1.81702765460715,8.058765967002
"Gm34788",4.63943765306777,9.5294464113475
"Gm34790",0,0
"Gm34793",0,0
"Gm34794",0,0
"Gm34795",6.51403337671545,12.076166855004
"Gm34797",0.670887101429161,0.759119649651368
"Gm34799",0.728613684603246,2.17668450910543
"Gm34801",3.28114290152751,8.09258595886094
"Gm34802",1.70433573220783,5.7244198169933
"Gm34804",1.12456850132124,1.15205858933117
"Gm34805",0.618659298351043,0
"Gm34806",0,4.72912095677453
"Gm34808",16.1542407462156,45.2048484345975
"Gm34809",0,0
"Gm34811",0,0
"Gm34816",2.61308487573721,10.28973792955
"Gm34819",0,0
"Gm34820",0,0
"Gm34821",0,0
"Gm34822",0,0
"Gm34823",1.61181780148044,1.59727102147296
"Gm34825",0,0
"Gm34828",3.09187888595727,6.47062755280977
"Gm34829",4.30243418610021,13.1218872591138
"Gm34833",23.2750149316879,102.025236345017
"Gm34836",15.8336735005981,143.541379259816
"Gm34837",0.156855670341463,3.62573597501354
"Gm34838",0.157878344617876,0.485344276982677
"Gm34844",73.2030516886506,157.841986961765
"Gm34845",3.78486892026977,19.8819570318481
"Gm34846",3.03988708851467,5.01275391248382
"Gm34847",0,0.159675273482978
"Gm34848",0,1.29872399248149
"Gm34849",0,0.167836099363374
"Gm34850",1.60007983042826,7.32106429185891
"Gm34851",9.43642073559901,29.1910982337108
"Gm34854",4.37709464049409,33.3864126778888
"Gm34857",3.8207832990583,17.8133103173104
"Gm34858",42.4072272067231,145.067894269503
"Gm34861",12.9538159479808,22.5039015262143
"Gm34863",1.54257997288193,0.798222747338142
"Gm34865",3.50589546370607,5.83259030417014
"Gm34868",7.37231422501202,44.0074282112414
"Gm34869",0,0
"Gm34872",16.5140808106489,66.0610969248728
"Gm34873",0,0
"Gm34874",0,0
"Gm34877",0.760340709456812,1.32320647012268
"Gm34878",0.489413295108248,3.20851628173953
"Gm34880",17.7463160619644,37.9052091732869
"Gm34881",0,2.64141278738848
"Gm34882",2.83478157747108,14.2948673935392
"Gm34889",0,0.883039681993869
"Gm34891",2.29990155762287,10.5158834601442
"Gm34894",3.61730992343048,23.1588460234915
"Gm34895",0,0
"Gm34902",0,0.156514600459456
"Gm34903",1.76160778371357,4.8031345633228
"Gm34905",12.3841912129034,51.5061401003039
"Gm34907",0,2.63098849076225
"Gm34908",0.489915601187519,1.5241232965213
"Gm34911",0,0.487186646329329
"Gm34912",0,0.480865300282286
"Gm34916",2.5936951831549,5.84692615969172
"Gm34917",12.67128791248,38.7113040758226
"Gm34921",4.45511230204922,30.1334315044385
"Gm34922",4.81373729800044,9.46298628926168
"Gm34923",0,0
"Gm34924",0,1.37144797069645
"Gm34930",0,1.01437525405056
"Gm34931",0.552211549077067,1.30542296796041
"Gm34933",2.16034385885916,3.32955559887632
"Gm34934",4.51149922820192,7.16864331952764
"Gm34935",0.537272600493481,0.640540573765264
"Gm34938",2.26803871488844,4.87341073739097
"Gm34939",17.1090139088968,51.0331977168882
"Gm34941",58.1308314481333,159.805629627621
"Gm34945",19.988797636048,27.2422160674927
"Gm34947",0,0
"Gm34948",10.8505398603829,39.3606386238182
"Gm34952",0,0
"Gm34957",10.4833851620693,19.708032629863
"Gm34960",0,1.55552076691232
"Gm34961",0.67513437422909,2.78617095554149
"Gm34963",2.35774085197543,6.49304676170608
"Gm34965",0,0.833033076235287
"Gm34968",4.9155835760917,38.3404350617155
"Gm34969",0,0.154828583671195
"Gm34972",1.15593189884452,1.30688481836188
"Gm34973",1.39212761058802,0.984640333213796
"Gm34974",4.89898184646227,4.04004388580983
"Gm34978",1.28284284178444,7.78855810459858
"Gm34979",13.5850826968944,60.8222263901573
"Gm34980",4.36170924596879,8.95823291800516
"Gm34981",0,0
"Gm34982",1.00643475903011,1.66754058968845
"Gm34983",0,5.19989612278283
"Gm34988",3.13249922039407,7.44454735071128
"Gm34991",0.174613696919499,2.63459459115632
"Gm34992",1.16310153980156,3.48442147094458
"Gm34993",7.16214571899609,23.5109902296958
"Gm34994",1.75117588481015,11.9301372827081
"Gm34995",1.29761330995029,2.08129699477877
"Gm34996",17.3037018632092,83.3329962434314
"Gm34997",1.29761330995029,6.00379092969777
"Gm34998",0,0.254229106191579
"Gm34999",0.309329649175521,2.57296550732179
"Gm35001",1.13066982124783,3.913265268613
"Gm35002",344.963097459525,1152.60790029452
"Gm35007",0.154664824587761,0.316189873942434
"Gm35008",0,0
"Gm35012",0,0.239795713515648
"Gm35017",0.45101106028129,0.475865147425412
"Gm35018",1.00127452486482,5.48383255885732
"Gm35019",16.2722072260667,50.8254970199927
"Gm35021",47.484720121135,50.0162046779569
"Gm35023",0,0
"Gm35024",1.05668694515034,0.33086894484329
"Gm35025",16.1543025060813,30.1612625081044
"Gm35028",0,0.864950848189917
"Gm35029",0.941474774799029,5.86720459228941
"Gm35030",7.78622829307808,10.2783008884109
"Gm35033",14.3175714922538,49.5058420730342
"Gm35035",4.76917434263044,19.1236008478797
"Gm35037",4.06248258434193,6.85505611830238
"Gm35039",0,0.976212772492011
"Gm35040",2054.76420041306,929.118670016158
"Gm35041",1.47788365465526,2.64956918972626
"Gm35043",0,0
"Gm35048",0,0.514408121283675
"Gm35049",0.636421236654024,1.19452342760474
"Gm35051",10.8756557239644,16.9640238609714
"Gm35055",1.49549268298964,3.01639673770383
"Gm35058",1.76160778371357,1.28740249357757
"Gm35060",3.77764522007774,4.79442511538795
"Gm35062",1.52555626126825,0.651862072669181
"Gm35063",0,0
"Gm35065",2.20989187763315,7.03640621069193
"Gm35066",0.537272600493481,7.23722831513609
"Gm35071",0,0.167836099363374
"Gm35073",0.537272600493481,2.55439689966945
"Gm35074",0.915005534044572,7.10571447896101
"Gm35076",1.02539822120071,0.168585972953151
"Gm35077",0,0
"Gm35078",1.13630800579964,0.704875783699296
"Gm35079",2.15232413074666,5.28532105679526
"Gm35081",5.51258000082279,3.43816019215928
"Gm35082",26.7277387636331,81.9758670290587
"Gm35083",0.591662489350257,1.53153820462737
"Gm35087",0,0.169445906007105
"Gm35089",1.29761330995029,5.50976465067822
"Gm35090",1.29761330995029,3.508892437055
"Gm35091",0,0
"Gm35097",1.07454520098696,3.58691441553187
"Gm35098",0,0.517700255167647
"Gm35099",9.03887964452595,31.3199761731597
"Gm3510",26.5871426396116,63.4075402186026
"Gm35101",0,0
"Gm35102",30.4385560480314,33.0016943478287
"Gm35104",0.309329649175521,0.167836099363374
"Gm35105",0.743139018292652,3.23843073781885
"Gm35107",0,0.177346757084743
"Gm35109",0,0
"Gm35110",0.13899140158589,1.02848884389899
"Gm35111",0,0.643701246788785
"Gm35112",0,0
"Gm35113",4.61972584129839,19.6486657604648
"Gm35116",3.77806595099816,16.2209785030566
"Gm35117",10.2956478126861,22.2352368008311
"Gm35118",0,0
"Gm35120",0.45101106028129,0.313029200918912
"Gm35123",0,0
"Gm35125",37.7104082107512,101.555076836627
"Gm35126",0,0
"Gm35129",5.1952108784257,14.3389870607777
"Gm35130",0.618659298351043,0.167836099363374
"Gm35131",0,0
"Gm35133",1.77129200132675,3.13086499699329
"Gm35135",0,0
"Gm35136",0,0
"Gm35137",1.22433518322009,3.88036861232686
"Gm35143",1.14294848536253,2.11527390295507
"Gm35145",4.55076624796456,15.6853746745356
"Gm35147",4.14631727405255,5.17462921711055
"Gm35148",0.537272600493481,0.159675273482978
"Gm35149",2.1312321461373,8.54647089997451
"Gm35150",65.6397730788932,203.265404213689
"Gm35152",0,0
"Gm35154",0,0.208846066450913
"Gm35155",0.866915202861041,2.23927165378348
"Gm35158",1.56997441116584,2.79026603661961
"Gm35160",0,0
"Gm35161",6.34569696457442,9.36258467384421
"Gm35162",0.537272600493481,0.655022745692703
"Gm35163",0,0.492952315577179
"Gm35164",0,0.159675273482978
"Gm35165",3.26055613840438,31.6615513583163
"Gm35166",1.91627260830134,3.10279576288645
"Gm35167",0.846602249669003,1.28108114753053
"Gm35169",12.6783764731205,51.9744938899532
"Gm35170",12.8113051978094,18.2098406336349
"Gm35171",0,0.167836099363374
"Gm35172",10.3202453189742,50.1264107275215
"Gm35174",0,0
"Gm35176",1.36983613662577,10.3834159412078
"Gm35177",0,0
"Gm35179",0,0
"Gm35180",43.9243326547795,231.534294242408
"Gm35181",0,1.45207791991742
"Gm35182",0.154664824587761,0
"Gm35183",0,0.156883226723964
"Gm35184",0,0
"Gm35186",0.859058208420737,0.809407829707522
"Gm35187",3.5220553223035,9.36863072261897
"Gm35188",0,1.27608099467365
"Gm35189",0,1.08099464047346
"Gm3519",20.0193305055845,61.4235079433833
"Gm35190",0,0.316189873942434
"Gm35191",2.20090860656451,12.2756722266184
"Gm35192",0,0
"Gm35193",0,3.11527912176007
"Gm35194",0,0
"Gm35195",0,0.156514600459456
"Gm35196",1.24456301566553,1.20596799019592
"Gm35197",0,0
"Gm35198",0,0.316189873942434
"Gm35200",1.76854717258189,1.81784757499534
"Gm35201",0,0.593610616747245
"Gm35203",0,0.159675273482978
"Gm35204",0,0
"Gm35206",0,0
"Gm35208",0,1.64278541136584
"Gm35209",5.13503336890759,13.0623799332098
"Gm35215",0,0.507122371626651
"Gm35216",0,0
"Gm35217",0,0
"Gm35218",0,1.94742539212715
"Gm35219",7.35811868260178,12.7350511490941
"Gm35222",0,0
"Gm35223",0.154664824587761,0.961730600564571
"Gm35225",0,0.156514600459456
"Gm35227",0,0.313029200918912
"Gm35228",0,0
"Gm35229",2.94031774511126,2.40040820993538
"Gm35231",0.988283660774772,4.50458753433133
"Gm35234",0,0
"Gm35235",5.80423769579758,2.09077901384933
"Gm35236",0,0
"Gm35237",0,1.29556331945797
"Gm35239",0,0.439298418554239
"Gm35240",158.154138341461,146.544957827695
"Gm35242",0,0
"Gm35243",10.6150449734388,28.6037398762422
"Gm35244",0,0
"Gm35246",0.898408627653558,5.6581528013719
"Gm35247",1.46526154802005,4.03820440597648
"Gm35248",6.18499025704041,14.1965066651181
"Gm35249",5.61062263076385,9.46806256214233
"Gm35251",0,0
"Gm35252",0.633639496270631,2.40932477193209
"Gm35253",14.1686929185641,54.1464019956419
"Gm35254",4.99185573195323,12.6182481172276
"Gm35255",0,0
"Gm35257",0,0
"Gm35260",0.617942641987017,2.61793650244126
"Gm35261",0.463994473763282,2.40064754174472
"Gm35265",2.10230610334369,15.3834495542382
"Gm35266",40.3699131625447,206.59907075641
"Gm35268",0.537272600493481,1.93426441338988
"Gm35271",0.448757231920124,1.01874956147974
"Gm35274",0,0.327511372846351
"Gm35279",0,0.164435059444178
"Gm35280",27.9889647452459,109.163005778969
"Gm35281",5.46796529509079,12.9474741096524
"Gm35282",0,0
"Gm35284",0,0.47270447440189
"Gm35285",7.98378423451916,36.6073687651782
"Gm35287",0,0
"Gm35289",0,0
"Gm35290",48.3274895748818,83.0355194495911
"Gm35291",0,0.854865208554413
"Gm35294",0.633314893722393,0.753148680354245
"Gm35295",0,2.10077931956308
"Gm35297",0.45101106028129,0.156514600459456
"Gm35298",0,0
"Gm35299",0.152832099712907,0.616264756558541
"Gm35302",0,0
"Gm35303",0,0
"Gm35305",0,0
"Gm35307",0,0.167836099363374
"Gm35308",0,0
"Gm35309",3.04201987475147,6.14582888488567
"Gm35311",0.463994473763282,3.25431021048903
"Gm35312",18.257388559356,55.6045726760848
"Gm35314",32.3693123879953,131.995091080305
"Gm35315",19.8233131888422,77.6868180882534
"Gm35317",0,0.819306143148632
"Gm35319",9.29975806674296,27.4248361412727
"Gm35321",29.469191712515,113.349939390156
"Gm35325",1.47907217635003,0.551350745448407
"Gm35326",0.605675884869051,1.14720954487891
"Gm35330",0,0
"Gm35332",0.94465071510975,0.665295666207084
"Gm35333",0.645810411012024,12.2745296240854
"Gm35335",0,1.37559675325667
"Gm35337",0,0
"Gm35338",6.48705404518493,21.7255894656646
"Gm35339",73.641621270604,142.757641680094
"Gm35340",11.1431753967601,31.2210063355711
"Gm35341",0,0
"Gm35342",0,0
"Gm35343",31.5065299934773,43.4466503666616
"Gm35344",0,1.44391709403703
"Gm35347",1.14294848536253,3.38502114011713
"Gm35350",0,0
"Gm35351",0,2.26545474590293
"Gm35352",0,0.167836099363374
"Gm35353",12.6120908726786,33.1923055781887
"Gm35355",0,0.320777406080959
"Gm35356",0,0
"Gm35358",1.7664826260682,1.42943492210959
"Gm35359",0,0
"Gm35360",0,0
"Gm35361",0,0
"Gm35362",0.816232656314425,9.33257506129063
"Gm35363",13.7158759838949,50.2366203392311
"Gm35364",16.2598109275191,9.2769182739659
"Gm35365",15.8976026002719,38.884403993869
"Gm35367",0,0
"Gm35369",0.45101106028129,0.32435069982283
"Gm35371",0,0
"Gm35372",8.77848424207209,40.8404759775016
"Gm35374",17.0803831771531,70.4583105744042
"Gm35378",6.94231133880549,13.0573797803529
"Gm35379",0.170384110320684,7.3464991083524
"Gm35380",9.16821707093034,66.5474709851534
"Gm35381",0,4.79181306441888
"Gm35383",19.2733110825535,57.5430167927536
"Gm35384",0,0
"Gm35386",0,0.503508298090121
"Gm35388",0,4.88993624439725
"Gm35391",0,0.492186799186203
"Gm35392",2.72350496137047,11.7865917938201
"Gm35393",0,0
"Gm35394",28.8516376150755,67.6682443268899
"Gm35395",3.6652767726055,11.2839274046202
"Gm35396",3.33892309723252,12.1621471021734
"Gm35397",0,0
"Gm35398",0,0.806537193295285
"Gm35399",47.0947933323415,88.4951448561588
"Gm35400",1.67780195308693,4.83421308725975
"Gm35402",0,0
"Gm35404",0,0
"Gm35406",0,0
"Gm35407",0,0
"Gm35408",0.419645713288017,1.79961390495879
"Gm35409",3.40225007377624,3.51915014574984
"Gm35413",0,0
"Gm35415",0,0
"Gm35417",2.76287485797034,15.6340242473414
"Gm35419",0,0
"Gm35420",0.537272600493481,1.31188497121876
"Gm35422",12.0844481046689,20.873813988921
"Gm35424",0,0
"Gm35425",3.60241349685857,15.1032523926889
"Gm35426",1.62856186750156,8.260077526031
"Gm35427",0,0
"Gm35429",10.7814824262955,20.8586292910696
"Gm35430",0,0
"Gm35431",14.8310673014774,88.5087856133592
"Gm35433",0,0
"Gm35434",0,0
"Gm35437",0,0
"Gm35438",9.33485035188551,44.9882059720799
"Gm35439",181.90401063326,609.352304493803
"Gm35440",0,0.159675273482978
"Gm35444",0,0.322101592326496
"Gm35446",0,0.504883528165951
"Gm35449",4.80784546389545,24.5848579003604
"Gm35450",0,0
"Gm35454",0,0
"Gm35455",0.846602249669003,2.13576434374818
"Gm35456",7.7885078570257,26.3294541616811
"Gm35457",1.54664824587761,2.59296611874929
"Gm35458",1.06967035863233,3.08463463129231
"Gm35460",2.46372729255671,4.21611658420574
"Gm35463",5.18380376263376,32.3000938284613
"Gm35464",1.68094480446349,2.7476322343203
"Gm35465",4.35916040104112,8.17932633725314
"Gm35466",88.0107591650537,185.733017076939
"Gm35467",0,0
"Gm35468",0.537272600493481,3.5170532629354
"Gm35469",20.0221475434717,42.9726958981821
"Gm35470",15.8498476992604,34.2101324107999
"Gm35471",3.03325426669988,2.11526149149052
"Gm35472",0,0.316189873942434
"Gm35476",8.38360846992125,30.4466234420553
"Gm35477",1.03434731842831,3.17769258407867
"Gm35478",8.87690796331996,18.0218041581536
"Gm35479",0,0
"Gm35480",1.89030578133735,13.8415870095736
"Gm35481",0.123263097384718,0
"Gm35482",0,0
"Gm35484",0.309329649175521,0.495347472209725
"Gm35487",0,0
"Gm35488",0,1.21821783982796
"Gm35493",0,0
"Gm35496",0.154664824587761,2.79841474469201
"Gm35497",2.89157285559412,2.08445766780229
"Gm35498",0,0
"Gm35500",0,0.18977300874722
"Gm35501",33.6765905951303,141.62449002882
"Gm35502",0.618659298351043,0.469543801378368
"Gm35506",0,0
"Gm35507",20.7374047862922,109.443293528082
"Gm35510",0,0
"Gm35514",0,0
"Gm35515",4.89410700410764,11.8856877578328
"Gm35517",0,0.159675273482978
"Gm35520",0.793132326136094,0.422681295226604
"Gm35521",0,0
"Gm35522",2.84152698270473,7.11816478519612
"Gm35524",0,0
"Gm35525",2.18935776134071,4.44408125338351
"Gm35527",0,0
"Gm35528",0,0.793894501201198
"Gm35529",1.50769800543163,2.72183756854403
"Gm35531",3.70249828925539,20.5339724563971
"Gm35532",0,0
"Gm35533",1.74862437023158,8.78681967286342
"Gm35534",16.3038061423807,54.812479216871
"Gm35535",14.0897981731706,57.2225108896804
"Gm35536",0,0
"Gm35537",0,0
"Gm35540",7.38033898560479,21.2248788701804
"Gm35541",0,1.1553703707593
"Gm35542",0.927988947526564,2.60918776364121
"Gm35543",0,0
"Gm35544",0,0
"Gm35545",0.162534889782558,0.519870411868919
"Gm35546",2.01741824768799,5.74215871418905
"Gm35548",0,0.156514600459456
"Gm35549",18.8009144025568,65.3938415223261
"Gm35550",2.76453837664466,20.3734489541504
"Gm35551",0,0.27581589317295
"Gm35552",4.35848574470305,18.3966839803335
"Gm35554",1.15280356059573,0.916165886831086
"Gm35558",55.5241338522744,188.949027870537
"Gm35562",52.5273471589955,300.705998118381
"Gm35565",0,1.13272737295147
"Gm35566",16.0308342508665,50.1621534735031
"Gm35567",0,0
"Gm35569",6.06481981139041,15.2844956413726
"Gm35572",13.2105035833382,39.3591543359124
"Gm35574",2.41609536546012,5.46463071646304
"Gm35576",0,0
"Gm35578",0,0.953586461055038
"Gm35579",0,0
"Gm35580",0.954633003416759,2.73659863550283
"Gm35581",5.52556520406277,21.7195268670176
"Gm35582",0,0
"Gm35584",0,0
"Gm35585",2.27066318978977,6.45090582042375
"Gm35586",0,0
"Gm35587",0.330826483359615,10.4909783610751
"Gm35588",1.34116448650284,6.96103596306365
"Gm35591",6.32044047437487,9.86858712516876
"Gm35592",0,0.778645224333437
"Gm35593",0,0
"Gm35595",0,0
"Gm35596",5.46771596746285,14.0619834607784
"Gm35597",0.45101106028129,1.27608099467365
"Gm35598",0,1.42443476925271
"Gm35599",33.2816861055855,33.9815112305406
"Gm35600",0,0
"Gm35601",4.16134138769293,9.5459400130196
"Gm35602",0,1.77326794671673
"Gm35606",2.77241327565477,10.5294852938915
"Gm35607",0.618642110823871,3.62896089820914
"Gm35608",17.0681584053599,59.4620514121561
"Gm3561",22.8180871323877,99.3554759806223
"Gm35610",2.10802575853901,1.85471239242015
"Gm35611",9.60913746387937,29.7729666063913
"Gm35612",0.618659298351043,7.47035102154263
"Gm35614",14.9562749812911,91.8204639895155
"Gm35615",0,0
"Gm35618",0.605675884869051,3.04250930870016
"Gm35620",0,0.487186646329329
"Gm35621",0,1.62307469230432
"Gm35623",1.00126707425676,10.1735091718493
"Gm35624",7.11183473198621,18.3164618329879
"Gm35625",0.28353312871264,1.57820826199717
"Gm35627",0.45101106028129,0.660022898549577
"Gm35628",1.69320449933801,11.8039417834871
"Gm35630",3.81084438732278,12.4035176420434
"Gm35631",0.154664824587761,0.495347472209725
"Gm35632",0,0
"Gm35634",0,0.892304176170241
"Gm35636",17.1304380912087,52.1771649264851
"Gm35639",0,0
"Gm35644",0,0
"Gm35649",0.53599890019327,0.755643237577021
"Gm35650",0,0.669362175940856
"Gm35652",12.0773204214069,51.7388111137915
"Gm35655",3.29537404363912,19.4779367131682
"Gm35657",8.91969300889739,11.2638545953983
"Gm35658",13.2073575302034,53.4356814011092
"Gm35664",0,0
"Gm35665",0,2.90143191074996
"Gm35667",0,0
"Gm35671",0,0
"Gm35674",0,0
"Gm35676",0,0
"Gm35677",33.3379651965654,119.801946578028
"Gm35678",1.98212590666472,7.95831065433592
"Gm35679",20.91380844173,74.0517117344344
"Gm35680",0,0
"Gm35681",0,0
"Gm35682",0,0
"Gm35685",1.17250314453093,4.82077740827376
"Gm35686",4.46346917389679,11.5787007190372
"Gm35688",4.992422985401,19.9238158710532
"Gm35689",0,0
"Gm35690",0,0
"Gm35692",0.925804959477419,0
"Gm35693",0.349508850691532,1.29414926935318
"Gm35695",0,0
"Gm35696",1.15059477746631,2.7027625786636
"Gm35697",0,0
"Gm35699",0,0
"Gm35700",2.03155785707459,9.69563729891144
"Gm35701",12.4033334961193,47.7006141269359
"Gm35704",0.154664824587761,1.27961965143952
"Gm35706",0,0
"Gm35707",1.05668694515034,4.83025942734433
"Gm35710",2.02288511456778,7.79655645057491
"Gm35711",5.48421942674483,12.0002951559283
"Gm35712",5.83551105217621,9.69900658499763
"Gm35714",1.34894431784683,8.53489182543278
"Gm35715",16.2601292930515,65.9205055308418
"Gm35718",0.463994473763282,1.65887866884942
"Gm35719",0,0
"Gm35720",0,0
"Gm35721",1.31059672343228,0.651862072669181
"Gm35722",0,0.487186646329329
"Gm35723",0.986414990579862,7.18684341548108
"Gm35724",0,0
"Gm35725",0.15469920601375,18.4222231809997
"Gm35726",0,0.316189873942434
"Gm35727",1.92925602178333,2.90231636000149
"Gm35730",24.5787667090986,102.269816571404
"Gm35732",4.72713028968348,39.4188685149862
"Gm35733",0,0
"Gm35735",0,0.651862072669181
"Gm35739",1.05668694515034,3.67856801625173
"Gm35740",0,0
"Gm35741",0,0
"Gm35742",0,0.470734051164031
"Gm35745",0.45101106028129,1.75694629495594
"Gm35746",0,0.146497161473727
"Gm35748",0.154664824587761,5.15113549632817
"Gm35750",0,0.795215694391367
"Gm35751",0.463994473763282,0
"Gm35752",0.463994473763282,4.39292745397156
"Gm35756",1.2113517697381,4.32991180227773
"Gm35760",15.1364214940631,26.8394600850812
"Gm35761",0,0.480865300282286
"Gm35762",4.31300932081356,10.0984559258318
"Gm35763",0,0
"Gm35765",0.154664824587761,1.44075642101351
"Gm35766",0,0
"Gm35768",1.10446422983096,2.23057470983863
"Gm35771",0,0
"Gm35772",0,0
"Gm35775",10.7162029557418,34.1252257634306
"Gm35778",0,0.319567122390242
"Gm35779",1.17822921397729,2.1207905756512
"Gm35782",3.47673582368752,6.58336163331139
"Gm35785",0,0
"Gm35787",8.20628771023215,18.8930412705563
"Gm35790",0,0
"Gm35795",2.38514192441925,10.8000858603303
"Gm35797",0.309329649175521,0.495347472209725
"Gm35798",1.92488102082163,8.11271848859132
"Gm35801",0,0
"Gm35803",0,0.156514600459456
"Gm35807",8.0550716901849,18.85492221457
"Gm35808",0.915781421936877,7.8111555273956
"Gm35809",1.14294848536253,0.671344397453494
"Gm35813",0,0.418005702409071
"Gm35814",0,0
"Gm35815",1.97169247919491,0.319350546965956
"Gm35816",5.53062455829531,11.4795910836642
"Gm35817",0,0
"Gm35818",0,0.167836099363374
"Gm35822",0,0
"Gm35823",2.71899788152322,4.55755449797013
"Gm35824",2.52194849317039,3.81876096495039
"Gm35827",0,0
"Gm35828",3.63093891641686,12.0112772812303
"Gm35829",84.7456193486701,337.587813867672
"Gm35831",0.289613744403557,1.64635811679617
"Gm35833",5.31225397068559,24.0939790330985
"Gm35835",139.834279305376,446.943869103361
"Gm35837",0,0.156062508925965
"Gm35838",0.463994473763282,1.95558621800754
"Gm35844",0.154664824587761,1.13588804597499
"Gm35846",6.66129474076318,23.3376831595644
"Gm35850",3.0961843046772,19.5680262773513
"Gm35851",0,0.947286583459042
"Gm35853",0.723894841773169,1.03459101441234
"Gm35855",2.14587096482697,5.73999325784649
"Gm35856",4.80784546389545,5.46447865506255
"Gm35860",0,0
"Gm35864",0,0
"Gm35865",0,0
"Gm35866",0,2.09893983972973
"Gm35867",0,0
"Gm3587",12.2198938888779,34.5971262500386
"Gm35874",6.3809958949765,8.18645629705637
"Gm35875",0,1.59026013539793
"Gm35878",0,0.660022898549577
"Gm35880",0,0.987534271395928
"Gm35881",0,0
"Gm35882",12.363025165782,51.4775424042367
"Gm35884",8.37836115341906,26.7065341323415
"Gm35886",0.217180149071269,2.13897835386045
"Gm35887",0,0
"Gm35888",0,0.156514600459456
"Gm35889",0,0
"Gm35890",0,1.11008437514363
"Gm35891",0,0
"Gm35893",0,0.159675273482978
"Gm35894",2.29888038420706,6.10317974899446
"Gm35895",0,0
"Gm35899",21.0559081848842,93.756852970655
"Gm35900",1.39198342128985,2.66411769103365
"Gm35906",15.827040174937,70.3178981692534
"Gm35907",3.94338495838983,4.71954910914372
"Gm35908",1.41905250446147,10.2420647750235
"Gm35909",41.3730639560636,194.199755863713
"Gm3591",4.14506439336713,0
"Gm35911",3.62976967335457,19.284297221192
"Gm35912",0,0.641201170360348
"Gm35913",0,0.156514600459456
"Gm35917",0,0
"Gm35918",0,0
"Gm35920",0,0
"Gm35922",0,0.506910969246303
"Gm35923",0,0
"Gm35925",5.58977299092601,9.13450618380607
"Gm35928",0,0
"Gm35929",0,0
"Gm35930",0,0.313029200918912
"Gm35932",3.57403498473915,11.105926564461
"Gm35933",1.90713799540334,7.12314984613764
"Gm35934",39.4378476595922,42.4197915428783
"Gm35935",0,0.495347472209725
"Gm35936",0,0
"Gm35938",0,0
"Gm35939",0.940806442346973,1.76877194229817
"Gm35940",5.34294641816915,6.99461198257176
"Gm35941",0,0
"Gm35946",3.33830641487051,7.18407660416777
"Gm35948",0,0.168575772057363
"Gm35953",0,0
"Gm35956",2.67661331775815,13.8294341902932
"Gm35957",0,0
"Gm35959",55.0417572123113,282.947527768438
"Gm3596",0.154666976017798,0.888813329733444
"Gm35961",0.760340709456812,0.973052099468489
"Gm35963",0.700833850420797,2.50450473574432
"Gm35966",0,0.508164354435943
"Gm35967",0,0
"Gm35970",1.07454520098696,6.09028303831082
"Gm35971",4.99884916028258,2.74667557424659
"Gm35972",0,0
"Gm35973",1.45227813453805,7.82050539219682
"Gm35974",24.3546397754707,147.655820404628
"Gm35977",2.17893316798971,2.86393404191719
"Gm35978",0.309329649175521,4.34939412706204
"Gm35982",0,0.159675273482978
"Gm35983",0,0.159675273482978
"Gm35986",5.4884431722639,9.65144588744975
"Gm35988",0,0.16792693344251
"Gm35991",1.61181780148044,3.36686000852299
"Gm35992",0.210521858714215,1.47208360618668
"Gm35993",0,0.969334546528857
"Gm35994",0,0
"Gm35995",5.62848088660047,8.40127779841898
"Gm35996",0,0.533435547183966
"Gm35997",1.21294462509285,5.05545869283462
"Gm35998",0,0
"Gm35999",0.275091438044356,1.05713217363451
"Gm36000",0,0.159675273482978
"Gm36001",0,0.19408992562718
"Gm36002",0,0
"Gm36003",0,1.12335689810829
"Gm36004",0,0
"Gm36005",1.73344441133926,4.08342843980761
"Gm36007",0.463994473763282,1.44022208336204
"Gm36008",2.77277205442146,5.99513196782003
"Gm36010",0,0
"Gm36011",0.452664405834353,0.660208759303027
"Gm36012",89.74248900748,553.612244554882
"Gm36013",0,0.393045632048607
"Gm36017",0.309329649175521,0.316189873942434
"Gm36019",1.48440373952389,4.63785581278192
"Gm36023",0,0
"Gm36024",0.846602249669003,6.93919957278781
"Gm36025",0.534902609749596,0.12937180516633
